app_id,title,description
118f953c-2341-4e15-ac55-1722bd800269,,"Automated Data Migration: Export & duplicate data automatically, saving time"
118f953c-2341-4e15-ac55-1722bd800269,,Secure Code & Theme Test: Test new code and themes safely.
118f953c-2341-4e15-ac55-1722bd800269,,Scheduled Exports: Set regular backups to ensure data is always saved.
118f953c-2341-4e15-ac55-1722bd800269,,Advanced Reporting: Track progress with detailed reports on transfer completion
d96e8668-c87f-4887-8902-94b8086c940f,,"Automated Product-Savvy Support: Instant, accurate customer interactions."
d96e8668-c87f-4887-8902-94b8086c940f,,Real-Time Order Tracking: Chatbot provides immediate order updates.
d96e8668-c87f-4887-8902-94b8086c940f,,Proactive Engagement: Engage users directly on product pages.
d96e8668-c87f-4887-8902-94b8086c940f,,Full Customization: Tailor the chatbot from an intuitive dashboard.
d96e8668-c87f-4887-8902-94b8086c940f,,GPT-4-Grade AI Engine: Experience cutting-edge AI-driven assistance.
fa76595a-31d5-4e79-8ec2-2e7ac69388b9,,"Import products from XML, CSV & Excel."
fa76595a-31d5-4e79-8ec2-2e7ac69388b9,,Automatically update inventory and products data.
fa76595a-31d5-4e79-8ec2-2e7ac69388b9,,Filter out wrong or zero inventory product before store/update to store.
4a4f0f04-b606-4438-abbe-82d3e74fe5c7,,Boost your sales and lower returns
4a4f0f04-b606-4438-abbe-82d3e74fe5c7,,Ultimate customer satisfaction with ability to buy samples in free
4a4f0f04-b606-4438-abbe-82d3e74fe5c7,,Detailed app's metrics
2ec79413-75e8-45e1-898e-13ac01beb821,,Sticky Add to Cart: Always visible add to cart button when scroll/swipe down
2ec79413-75e8-45e1-898e-13ac01beb821,,Cart Upsell: Recommend freequently bought together items in your cart
2ec79413-75e8-45e1-898e-13ac01beb821,,Sticky Cart Drawer: Allows shoppers to view cart without leaving current page
2ec79413-75e8-45e1-898e-13ac01beb821,,"Free shipping progress bar, countdown timer, note box, estimate delivery fee"
2ec79413-75e8-45e1-898e-13ac01beb821,,"Term & conditional box, trust badge to build trust"
17e2ae05-a39f-42fd-bca0-b0e33a30907b,,Build advanced audience segmentation with behavior data and predictive analytics
17e2ae05-a39f-42fd-bca0-b0e33a30907b,,"Pre-built automation like browse abandon, cart reminders, price drops, and more"
17e2ae05-a39f-42fd-bca0-b0e33a30907b,,Choose from 200+ ready templates
17e2ae05-a39f-42fd-bca0-b0e33a30907b,,Easily understand campaign effectiveness with real-time revenue attribution
17e2ae05-a39f-42fd-bca0-b0e33a30907b,,"Reporting at campaign, segment, and channel levels"
f659d052-e0a3-4202-921e-ce5daf990516,,Loyalty levels/VIP tiers: Create tiers based on spending requirements & rewards
f659d052-e0a3-4202-921e-ce5daf990516,,Reward types: Cashback or discounts? You choose what you want to offer
f659d052-e0a3-4202-921e-ce5daf990516,,Time-based loyalty tiers: Loyalty status that adjusts with spending timeframe
f659d052-e0a3-4202-921e-ce5daf990516,,Automate loyalty rewards: Auto-apply rewards at checkout for a smooth experience
f659d052-e0a3-4202-921e-ce5daf990516,,Dashboard & reports: Easily monitor & maximize the ROI of your loyalty programs
1dda5ee2-f4af-4c57-b774-13b2e28c1175,,Customize email notifications and auto responder email when a form is submitted.
1dda5ee2-f4af-4c57-b774-13b2e28c1175,,Easy to create multistep forms. Forms in pop-up and forms with conditional logic
1dda5ee2-f4af-4c57-b774-13b2e28c1175,,Upload files and attach them to notification email.
1dda5ee2-f4af-4c57-b774-13b2e28c1175,,"A great variety of fields: datepicker, range slider, image select and more"
1dda5ee2-f4af-4c57-b774-13b2e28c1175,,Numerous styling customizations to exactly match your shop's aesthetic.
f995dfbb-281f-4e38-ad11-665324776e34,,Get an overview of all your operations with a user friendly dashboard.
f995dfbb-281f-4e38-ad11-665324776e34,,"Directly request and track B2B orders, freight forwarding, and kitting."
f995dfbb-281f-4e38-ad11-665324776e34,,Seamlessly manage and analyze returns with photos and analytics.
f995dfbb-281f-4e38-ad11-665324776e34,,"Combine products to be fulfilled together into a bundle, or separate them."
f995dfbb-281f-4e38-ad11-665324776e34,,Connect multiple shops and automate your inventory distribution across the EU.
304029b1-d0c7-4ba2-a719-9d0cfb996d2c,,"Free Custom Branding: Your logo on labels, poly bags, packing slips and more!"
304029b1-d0c7-4ba2-a719-9d0cfb996d2c,,"Fast & Reliable Dropshipping: We handle production, fulfillment, and shipping."
304029b1-d0c7-4ba2-a719-9d0cfb996d2c,,"Daily Product Updates: Add fresh, high-quality pre-designed white label fashion."
304029b1-d0c7-4ba2-a719-9d0cfb996d2c,,POD Customization: Design and sell unique apparel with no inventory required.
304029b1-d0c7-4ba2-a719-9d0cfb996d2c,,No Minimum Order: Gain exclusive benefits with no MOQ when using our app!
bd13ceb6-5255-4e7a-a701-a9f0521d19f2,,Start shipping immediately with ICL EXPRESS
bd13ceb6-5255-4e7a-a701-a9f0521d19f2,,"Ship orders, Generate AWB, Print Shipping label, GST Invoices and manifest"
bd13ceb6-5255-4e7a-a701-a9f0521d19f2,,Multiple Invoice Templates & Multiple Shipping Label Templates
46746c9c-ebde-4ad8-8edb-71e550a75601,,Easy to Send Notification - Simple UI and automation
46746c9c-ebde-4ad8-8edb-71e550a75601,,Abandoned Cart Recovery - Send abandoned cart notification with discount & offer
46746c9c-ebde-4ad8-8edb-71e550a75601,,Increase Customer Engagement - Using automated or manual push notifications
2c5a13e2-dc44-4346-93c8-131b6c07b749,,Cross-border warehousing: Store your products in one or multiple warehouses
2c5a13e2-dc44-4346-93c8-131b6c07b749,,Pick & Pack: Customizable packaging solutions to strengthen your brand
2c5a13e2-dc44-4346-93c8-131b6c07b749,,Shipping: Flexible shipping methods across countries to meet your requirements
2c5a13e2-dc44-4346-93c8-131b6c07b749,,Returns: Benefit from our self-service returns portal for a seamless process
2c5a13e2-dc44-4346-93c8-131b6c07b749,,Seller Fulfilled Prime: Benefit from Prime advantages and tailor-made logistics
6d6c5af6-b795-42ad-b763-b7ad6ff9c163,,Split your existed product description onto the description tabs.
6d6c5af6-b795-42ad-b763-b7ad6ff9c163,,Manage tabs for each product individually or assign tabs to certain collections.
6d6c5af6-b795-42ad-b763-b7ad6ff9c163,,"Pre-defined tabs for a lot of commonly used reviews, cross-sell and sizing apps."
6d6c5af6-b795-42ad-b763-b7ad6ff9c163,,Customizeable look and feel of your product tabs to perfectly match your store.
6d6c5af6-b795-42ad-b763-b7ad6ff9c163,,"No coding required, install or uninstall product tabs in just a few clicks."
c9495881-7872-44bf-b53c-5c7a4ba42572,,"Setup multiple Facebook Pixel & TikTok Pixel in only 1 Step, No Login, No coding"
c9495881-7872-44bf-b53c-5c7a4ba42572,,Bypass iOS 14+ update and ad blockers issue with Advanced Conversion API (CAPI)
c9495881-7872-44bf-b53c-5c7a4ba42572,,Access real-time UTM attribution report for Facebook Ads to maximum ROAS
c9495881-7872-44bf-b53c-5c7a4ba42572,,Integrate/Manage multiple Facebook Pixels for niche targeting and backup purpose
c9495881-7872-44bf-b53c-5c7a4ba42572,,Improve targeting with auto Facebook Catalog Feed supported multiple countries
841bd19f-709b-45b8-89fd-12745f727ddf,,Incentivize exchanges and new sales by offering your full product catalog
841bd19f-709b-45b8-89fd-12745f727ddf,,"Optimize operational cost configuring pricing, return, refund method workflows"
841bd19f-709b-45b8-89fd-12745f727ddf,,Configure brading and return policies to generate a fully brand-like experience
841bd19f-709b-45b8-89fd-12745f727ddf,,"Automate via rules and triggers to generate refunds, exchanges and re-stocking"
841bd19f-709b-45b8-89fd-12745f727ddf,,"Synchronize transportation and refund operations with any 3PL, WMS or ERP"
f125316b-e870-49a5-a52d-5a807c444ee3,,You can display a landing page for your upcoming website to all your customers.
f125316b-e870-49a5-a52d-5a807c444ee3,,Customization options are available for the countdown timer and landing page.
f125316b-e870-49a5-a52d-5a807c444ee3,,Design customization available for maintenance mode page.
f125316b-e870-49a5-a52d-5a807c444ee3,,Easily you can manage notified customers.
f125316b-e870-49a5-a52d-5a807c444ee3,,You can set SMTP for sending email notifications to all notified customers.
8994357d-2084-4bed-bf54-a4d373521b29,,Easy to integrates with your Shopify themes and start using in few minutes
8994357d-2084-4bed-bf54-a4d373521b29,,Provide like functionality which helps the drive the conversion ratio
8994357d-2084-4bed-bf54-a4d373521b29,,"Auto email alerts for low-stock, restock and value drops of wishlisted items."
8994357d-2084-4bed-bf54-a4d373521b29,,Reduce cart abandonment by enabling user to save products for later.
8994357d-2084-4bed-bf54-a4d373521b29,,Share wishlists either through email or through social media like Facebook.
080c1045-9734-468e-8c08-66fb45c4cd89,,Seamlessly integrate with your Shopify store. Set up 7 minutes or less.
080c1045-9734-468e-8c08-66fb45c4cd89,,"Show up on top of mega-retailers. Stop competing on their terms, win your way."
080c1045-9734-468e-8c08-66fb45c4cd89,,Boost Sales. Your products pop up at moment shoppers are ready to buy.
080c1045-9734-468e-8c08-66fb45c4cd89,,Scale your audience. Get promoted to passionate small business shoppers.
080c1045-9734-468e-8c08-66fb45c4cd89,,Don't change for us. No conformity required to participate; you get to be you.
0111235a-5ed1-4a46-bd82-806d8afc98bb,,Customizable Design: Match your store's look with color and logo options.
0111235a-5ed1-4a46-bd82-806d8afc98bb,,"Multi-Device Ready: Works on desktop, tablet, and mobile devices."
0111235a-5ed1-4a46-bd82-806d8afc98bb,,"Compliant & Secure: Ensures underage users are blocked, meeting legal standards."
0111235a-5ed1-4a46-bd82-806d8afc98bb,,No-Code Setup: Easy installation without coding.
0111235a-5ed1-4a46-bd82-806d8afc98bb,,Personalized Templates: Choose from three styles and adjust messaging.
0d62fb94-c08d-4175-864e-c4aa1a22f14a,,Give your style and optimize the UX
0d62fb94-c08d-4175-864e-c4aa1a22f14a,,Increase your sales
0d62fb94-c08d-4175-864e-c4aa1a22f14a,,Strengthen relationships
d81940ed-c861-4f1d-a3ba-bddd44ae3414,,L’app utilizza le API di Fatture in Cloud ed è sviluppata da Nextools
d81940ed-c861-4f1d-a3ba-bddd44ae3414,,Installazione super veloce e processo di login Fatture in Cloud semplificato
d81940ed-c861-4f1d-a3ba-bddd44ae3414,,Sincronizza in automatico le FATTURE da Shopify a Fatture in Cloud e viceversa
d81940ed-c861-4f1d-a3ba-bddd44ae3414,,Sincronizza in automatico i PRODOTTI da Shopify a Fatture in Cloud e viceversa
d81940ed-c861-4f1d-a3ba-bddd44ae3414,,Assistenza in lingua italiana
04a0062f-cf3a-4825-876f-0646f0ad65c8,,Hide sold-out products
04a0062f-cf3a-4825-876f-0646f0ad65c8,,Automatically publish restocked products
04a0062f-cf3a-4825-876f-0646f0ad65c8,,Reverse actions within the last 7 days
04a0062f-cf3a-4825-876f-0646f0ad65c8,,Works on all sales channels
d83fc776-3d33-4bb4-951b-9d96443d9932,,Never miss any customer call - our AI agents work 24 hours to answer all calls
d83fc776-3d33-4bb4-951b-9d96443d9932,,Super easy to setup - go live in 2 minutes by using our pre-built agents.
d83fc776-3d33-4bb4-951b-9d96443d9932,,"Get complete transcripts, recordings, summaries of every call"
25f0fb10-d5a1-4f6b-b4c4-d276218aaad3,,"Work as a team on your email, live chat, and social conversations, in one inbox"
25f0fb10-d5a1-4f6b-b4c4-d276218aaad3,,Provide instant answers to FAQs with self-service options
25f0fb10-d5a1-4f6b-b4c4-d276218aaad3,,Leverage AI to help your team respond faster
25f0fb10-d5a1-4f6b-b4c4-d276218aaad3,,View detailed customer and order information alongside every conversation
25f0fb10-d5a1-4f6b-b4c4-d276218aaad3,,"Edit, duplicate, cancel and refund orders directly in Help Scout"
cbc91b10-b1e5-4ad5-9635-156d0cd94157,,Fully customizable FAQ themes to match with your store brand & style.
cbc91b10-b1e5-4ad5-9635-156d0cd94157,,Allows creation of store FAQs & product FAQs in simplistic & seamless way.
cbc91b10-b1e5-4ad5-9635-156d0cd94157,,Default support for Google rich SEO snippets for your dedicated FAQ page.
cbc91b10-b1e5-4ad5-9635-156d0cd94157,,You can add photos/videos to your FAQs
cbc91b10-b1e5-4ad5-9635-156d0cd94157,,Supports multiple languages that your store supports!
133601ea-b471-4c37-a193-9d1796c157bf,,Call-center: Verify customer shipping info and confirm orders.
133601ea-b471-4c37-a193-9d1796c157bf,,"Shipping: Picking, packaging, and shipping processes."
133601ea-b471-4c37-a193-9d1796c157bf,,Dashboard: Gain insights to make informed decisions for future campaigns
133601ea-b471-4c37-a193-9d1796c157bf,,Warehouse management: track inventory and manage stock.
47919776-5afb-4b58-9caf-f1657918a965,,Simple drag-and-drop form builder with field types for nearly any use case
47919776-5afb-4b58-9caf-f1657918a965,,Approve Wholesale/B2B customers with account approval or email verification
47919776-5afb-4b58-9caf-f1657918a965,,"Allow customers to edit their own data (name, email, or custom fields)"
47919776-5afb-4b58-9caf-f1657918a965,,Configure automatic and/or conditional customer tags to organize customer groups
47919776-5afb-4b58-9caf-f1657918a965,,Developer-friendly! Front-end and back-end APIs are available for custom builds
c1a1147c-45e6-400c-9cdd-4657f17cbeff,,"ChatGPT powered AI chatbot to go up sales, AOV and reduces support tickets"
c1a1147c-45e6-400c-9cdd-4657f17cbeff,,Onmi-channel AI bot that provides 24x7 human-like customer support via live chat
c1a1147c-45e6-400c-9cdd-4657f17cbeff,,Effective product discovery & end to end shopping experience during conversation
c1a1147c-45e6-400c-9cdd-4657f17cbeff,,Personalize WhatsApp broadcast messages with automated order alerts
c1a1147c-45e6-400c-9cdd-4657f17cbeff,,Reduce NDRs & frauds with COD confirmation & Convert to prepaid to secure sales
fb378d63-4578-4035-b7a2-12cbcad33717,,"Set Buy X, Get Y discounts based on product metafields and product tags"
fb378d63-4578-4035-b7a2-12cbcad33717,,Hide Shipping and Payment Methods based on pre-defined custom rules as below
fb378d63-4578-4035-b7a2-12cbcad33717,,"Rules based on product tags, cart attributes, customer tags, sub-total, etc."
fb378d63-4578-4035-b7a2-12cbcad33717,,Set delivery blackout days based on holidays and weekly off
fb378d63-4578-4035-b7a2-12cbcad33717,,"Restrict checkout for specific cart attribute key-values, customer metafields"
9105a942-1676-4fad-993d-bf7f61da68b3,,"Scan orders with barcode scanner, or manual check. Scanning orders fast and easy"
9105a942-1676-4fad-993d-bf7f61da68b3,,Every item on the order is barcode checked to make sure everything is correct
9105a942-1676-4fad-993d-bf7f61da68b3,,Print pick lists/packing slips. Batch picking print/on-screen. Barcode scanning
9105a942-1676-4fad-993d-bf7f61da68b3,,Bin locations with optimized picking route for faster picking
9105a942-1676-4fad-993d-bf7f61da68b3,,Kits/bundles support to make sure every item is picked and packed
d744c135-64c9-402f-adac-d06e6d60bd42,,Automatic order sync
d744c135-64c9-402f-adac-d06e6d60bd42,,Manual Order sync
d744c135-64c9-402f-adac-d06e6d60bd42,,Log all order details
422be679-e8c5-4375-bc98-726a365f421b,,"Drop-shipping: Customizable pet product including jewelry, portrait, memorials"
422be679-e8c5-4375-bc98-726a365f421b,,Specialty POD: Preview of customized diamond painting effect with uploaded image
422be679-e8c5-4375-bc98-726a365f421b,,Real-time preview: Customized engraving or printing of text or images on demand
422be679-e8c5-4375-bc98-726a365f421b,,Functional options: Text box/Image design/Image stack/Color swatch/Image swatch
422be679-e8c5-4375-bc98-726a365f421b,,Extra price: Every variant has an add-on price can be added to the total price
a9690237-5ac9-43fb-bae7-5ce704108813,,"Customizable design with live previews; fine-tune position, text color, & more"
a9690237-5ac9-43fb-bae7-5ce704108813,,"Easy, quick setup: no coding, installs in less than a minute"
